,comedian,comedianLabel,citizenshipLabel,ethnic_groupLabel,spouseLabel,children_number,birthdate,genderLabel
7509,http://www.wikidata.org/entity/Q51879359,Melvin Kakooza,Denmark,,,,1991-01-01T00:00:00Z,male
7510,http://www.wikidata.org/entity/Q11777340,Menachem Kipnis,Poland,Jewish people,,,1878-01-01T00:00:00Z,male
7511,http://www.wikidata.org/entity/Q12409276,Menachem Zilberman,Israel,,,3,1946-10-06T00:00:00Z,male
7512,http://www.wikidata.org/entity/Q20608800,Menashe Lustig,United States of America,Jewish people,,,1978-03-16T00:00:00Z,male
7513,http://www.wikidata.org/entity/Q47254439,Meni Malca,Israel,,,,1980-03-20T00:00:00Z,male
7514,http://www.wikidata.org/entity/Q63202505,Meni Mamtera,Israel,,,,1983-02-08T00:00:00Z,male
7515,http://www.wikidata.org/entity/Q452077,Menippus,,Greeks,,,-0299-01-01T00:00:00Z,male
7516,http://www.wikidata.org/entity/Q6010971,Mercedes Vecino,Spain,,,,1916-02-04T00:00:00Z,female
7517,http://www.wikidata.org/entity/Q6010971,Mercedes Vecino,Spain,,,,1916-02-05T00:00:00Z,female
7518,http://www.wikidata.org/entity/Q17044857,Merche Mar,Spain,,,,2000-01-01T00:00:00Z,female
7519,http://www.wikidata.org/entity/Q2785385,Merijn Scholten,Kingdom of the Netherlands,,,,1983-01-01T00:00:00Z,male
7520,http://www.wikidata.org/entity/Q25454731,Merouane Guerouabi,Algeria,,,,1989-01-11T00:00:00Z,female
7521,http://www.wikidata.org/entity/Q25454731,Merouane Guerouabi,Algeria,,,,1989-01-11T00:00:00Z,male
7522,http://www.wikidata.org/entity/Q16222060,Meryll Soriano,Philippines,,Bernard Palanca,,1982-12-09T00:00:00Z,female
7523,http://www.wikidata.org/entity/Q6086880,Mesut Süre,Turkey,,,,1981-03-23T00:00:00Z,male
7524,http://www.wikidata.org/entity/Q1925634,Metin Akpınar,Turkey,,,,1941-11-02T00:00:00Z,male
7525,http://www.wikidata.org/entity/Q12326823,Mette Frobenius,Denmark,,,,1969-01-01T00:00:00Z,female
7526,http://www.wikidata.org/entity/Q6825476,Mette Lisby,Denmark,,Jesper Baehrenz,,1968-04-05T00:00:00Z,female
7527,http://www.wikidata.org/entity/Q4979206,Mia Skäringer,Sweden,,Gabriel Lázár,,1976-10-04T00:00:00Z,female
7528,http://www.wikidata.org/entity/Q11279014,Micchi,Japan,,,,1976-09-26T00:00:00Z,male
7529,http://www.wikidata.org/entity/Q2169734,Micha Wertheim,Kingdom of the Netherlands,,,,1972-06-28T00:00:00Z,male
7530,http://www.wikidata.org/entity/Q22938339,Michael Attree,United Kingdom,,,,1965-04-22T00:00:00Z,male
7531,http://www.wikidata.org/entity/Q6828376,Michael Balazo,Canada,,,,1979-04-17T00:00:00Z,male
7532,http://www.wikidata.org/entity/Q954752,Michael Barrymore,United Kingdom,,Cheryl Barrymore,,1952-05-04T00:00:00Z,male
7533,http://www.wikidata.org/entity/Q2510829,Michael Bentine,United Kingdom,,,,1922-01-26T00:00:00Z,male
7534,http://www.wikidata.org/entity/Q2510829,Michael Bentine,United Kingdom of Great Britain and Ireland,,,,1922-01-26T00:00:00Z,male
7535,http://www.wikidata.org/entity/Q6829198,Michael Chamberlin,Australia,,,,1977-01-01T00:00:00Z,male
7536,http://www.wikidata.org/entity/Q16736692,Michael Che,United States of America,African Americans,,,1983-05-19T00:00:00Z,male
7537,http://www.wikidata.org/entity/Q483148,Michael Clarke Duncan,United States of America,,,,1957-12-10T00:00:00Z,male
7538,http://www.wikidata.org/entity/Q656035,Michael Crawford,United States of America,,,2,1942-01-19T00:00:00Z,male
7539,http://www.wikidata.org/entity/Q656035,Michael Crawford,United Kingdom,,,2,1942-01-19T00:00:00Z,male
7540,http://www.wikidata.org/entity/Q1791686,Michael Elsener,Switzerland,,,,1985-09-18T00:00:00Z,male
7541,http://www.wikidata.org/entity/Q6830191,Michael Fabbri,,,,,,male
7542,http://www.wikidata.org/entity/Q4483816,Michael Fielding,United Kingdom,,,,1981-01-23T00:00:00Z,male
7543,http://www.wikidata.org/entity/Q123877,Michael Gaedt,Germany,,,,1957-01-01T00:00:00Z,male
7544,http://www.wikidata.org/entity/Q18746242,Michael Genin,,,,,1927-01-01T00:00:00Z,male
7545,http://www.wikidata.org/entity/Q6830914,Michael Halvarson,Sweden,,,,1976-06-30T00:00:00Z,male
7546,http://www.wikidata.org/entity/Q1927683,Michael Hansen,Germany,,,,1946-10-21T00:00:00Z,male
7547,http://www.wikidata.org/entity/Q3662079,Michael Howard,United Kingdom,,,,1916-03-04T00:00:00Z,male
7548,http://www.wikidata.org/entity/Q11278118,Michael Inoue,Japan,,,,1959-02-16T00:00:00Z,male
7549,http://www.wikidata.org/entity/Q329716,Michael Jeter,United States of America,,,,1952-08-26T00:00:00Z,male
7550,http://www.wikidata.org/entity/Q67914838,Michael Jr.,United States of America,,,,,male
7551,http://www.wikidata.org/entity/Q88570,Michael Kessler,Germany,,,,1967-06-24T00:00:00Z,male
7552,http://www.wikidata.org/entity/Q16731002,Michael Kosta,,,,,1979-09-27T00:00:00Z,male
7553,http://www.wikidata.org/entity/Q6832173,Michael Legge,United Kingdom,,,,1968-08-12T00:00:00Z,male
7554,http://www.wikidata.org/entity/Q5962128,Michael Locke,Wales,,,,1979-03-13T00:00:00Z,male
7555,http://www.wikidata.org/entity/Q5962128,Michael Locke,United Kingdom,,,,1979-03-13T00:00:00Z,male
7556,http://www.wikidata.org/entity/Q19729253,Michael Manuardas,Indonesia,,,,1984-02-20T00:00:00Z,male
7557,http://www.wikidata.org/entity/Q4355538,Michael McDonald,United States of America,,,,1964-12-31T00:00:00Z,male
7558,http://www.wikidata.org/entity/Q2546628,Michael McIntyre,Canada,,,2,1976-02-21T00:00:00Z,male
7559,http://www.wikidata.org/entity/Q2546628,Michael McIntyre,United Kingdom,,,2,1976-02-21T00:00:00Z,male
7560,http://www.wikidata.org/entity/Q45083,Michael Mittermeier,Germany,,Somersault,,1966-04-03T00:00:00Z,male
7561,http://www.wikidata.org/entity/Q174908,Michael Moore,United States of America,,Kathleen Glynn,,1954-04-23T00:00:00Z,male
7562,http://www.wikidata.org/entity/Q1928686,Michael Müller,Germany,,,,1958-09-02T00:00:00Z,male
7563,http://www.wikidata.org/entity/Q88796,Michael Niavarani,Austria,,,,1968-04-29T00:00:00Z,male
7564,http://www.wikidata.org/entity/Q1928799,Michael O'Donoghue,United States of America,,,,1940-01-05T00:00:00Z,male
7565,http://www.wikidata.org/entity/Q223985,Michael Palin,United Kingdom,,,,1943-05-05T00:00:00Z,male
7566,http://www.wikidata.org/entity/Q1469386,Michael Panzer,Germany,,,,1967-11-08T00:00:00Z,male
7567,http://www.wikidata.org/entity/Q2090275,Michael Poghosyan,Armenia,Armenians,,,1956-05-31T00:00:00Z,male
7568,http://www.wikidata.org/entity/Q2090275,Michael Poghosyan,Soviet Union,Armenians,,,1956-05-31T00:00:00Z,male
7569,http://www.wikidata.org/entity/Q342252,Michael Rapaport,United States of America,,,,1970-03-20T00:00:00Z,male
7570,http://www.wikidata.org/entity/Q314945,Michael Richards,United States of America,,,,1949-07-24T00:00:00Z,male
7571,http://www.wikidata.org/entity/Q12326994,Michael Schøt,Denmark,,,,1980-03-06T00:00:00Z,male
7572,http://www.wikidata.org/entity/Q6834458,Michael Smiley,United Kingdom,,Miranda Sawyer,,1963-01-01T00:00:00Z,male
7573,http://www.wikidata.org/entity/Q73011889,Michael Spicer,England,,,,,male
7574,http://www.wikidata.org/entity/Q12327000,Michael Staun,Denmark,,,,1975-01-01T00:00:00Z,male
7575,http://www.wikidata.org/entity/Q14436762,Michael Stevens,United States of America,,,,1986-01-23T00:00:00Z,male
7576,http://www.wikidata.org/entity/Q78847676,Michael Swaim,,,,,1985-06-07T00:00:00Z,male
7577,http://www.wikidata.org/entity/Q63211055,Michael Turner,United States of America,,,,1978-03-02T00:00:00Z,male
7578,http://www.wikidata.org/entity/Q37906241,Michael Twomey,Ireland,,,,1933-02-21T00:00:00Z,male
7579,http://www.wikidata.org/entity/Q3547129,Michael V.,Philippines,,,,1969-12-17T00:00:00Z,male
7580,http://www.wikidata.org/entity/Q1922743,Michael Van Peel,Belgium,,,,1978-09-16T00:00:00Z,male
7581,http://www.wikidata.org/entity/Q6835081,Michael Venus,,,,,1973-01-01T00:00:00Z,male
7582,http://www.wikidata.org/entity/Q522533,Michael Winslow,United States of America,African Americans,,,1958-09-06T00:00:00Z,male
7583,http://www.wikidata.org/entity/Q6835551,Michael de Mesa,Philippines,,Gina Alajar,,1960-05-24T00:00:00Z,male
7584,http://www.wikidata.org/entity/Q15734463,Michaela Maria Drux,Germany,,,,1959-01-01T00:00:00Z,female
7585,http://www.wikidata.org/entity/Q6835627,Michaela Watkins,United States of America,,,,1971-12-14T00:00:00Z,female
7586,http://www.wikidata.org/entity/Q11523354,Michako Murase,Japan,,,,1988-02-17T00:00:00Z,male
7587,http://www.wikidata.org/entity/Q3308674,Michaël Gregorio,France,,,,1984-06-10T00:00:00Z,male
7588,http://www.wikidata.org/entity/Q737676,Michaël Youn,France,,,,1973-12-02T00:00:00Z,male
7589,http://www.wikidata.org/entity/Q11779067,Michał Ogórek,Poland,,,,1955-07-22T00:00:00Z,male
7590,http://www.wikidata.org/entity/Q11779364,Michał Wójcik,,,,,1971-11-22T00:00:00Z,male
7591,http://www.wikidata.org/entity/Q2917346,Michel Boujenah,France,,,,1952-11-02T00:00:00Z,male
7592,http://www.wikidata.org/entity/Q2917346,Michel Boujenah,France,,,,1952-11-03T00:00:00Z,male
7593,http://www.wikidata.org/entity/Q3309201,Michel Carnoy,Belgium,,,,1928-01-01T00:00:00Z,male
7594,http://www.wikidata.org/entity/Q716437,Michel Courtemanche,Quebec French,,,,1964-12-11T00:00:00Z,male
7595,http://www.wikidata.org/entity/Q3309608,Michel Fau,France,,,,1964-01-01T00:00:00Z,male
7596,http://www.wikidata.org/entity/Q1930718,Michel Gammenthaler,Switzerland,,,,1972-08-17T00:00:00Z,male
7597,http://www.wikidata.org/entity/Q2410489,Michel Lauzière,Canada,,,,1954-03-01T00:00:00Z,male
7598,http://www.wikidata.org/entity/Q3310156,Michel Leeb,France,,,,1947-04-23T00:00:00Z,male
7599,http://www.wikidata.org/entity/Q1930864,Michel Modo,France,,,,1937-03-30T00:00:00Z,male
7600,http://www.wikidata.org/entity/Q2855404,Michel Wolf,Kingdom of the Netherlands,,,,1975-08-06T00:00:00Z,male
7601,http://www.wikidata.org/entity/Q88885013,Michel von Tell,Switzerland,,,,1980-10-08T00:00:00Z,male
7602,http://www.wikidata.org/entity/Q3856618,Michele Genovese,Italy,,,,1907-07-05T00:00:00Z,male
7603,http://www.wikidata.org/entity/Q3856618,Michele Genovese,Kingdom of Italy,,,,1907-07-05T00:00:00Z,male
7604,http://www.wikidata.org/entity/Q6836767,Michele LaFong,,,,,1961-08-04T00:00:00Z,female
7605,http://www.wikidata.org/entity/Q6836929,Michelle Biloon,United States of America,,,,1976-10-25T00:00:00Z,female
7606,http://www.wikidata.org/entity/Q6836972,Michelle Collins,United States of America,American Jews,,,1981-07-09T00:00:00Z,female
7607,http://www.wikidata.org/entity/Q22277519,Michelle Davidson,,,,,1988-01-01T00:00:00Z,female
7608,http://www.wikidata.org/entity/Q23883085,Michelle Wolf,United States of America,,,,1985-06-21T00:00:00Z,female
7609,http://www.wikidata.org/entity/Q11268947,Michi Shinozaki,Japan,,,,1968-06-24T00:00:00Z,female
7610,http://www.wikidata.org/entity/Q11362891,Michie Nakai,Japan,,,,1984-04-22T00:00:00Z,female
7611,http://www.wikidata.org/entity/Q52144870,Michiel Peereboom,Kingdom of the Netherlands,,,,1975-01-01T00:00:00Z,male
7612,http://www.wikidata.org/entity/Q11254550,Michiko Shimizu,Japan,Japanese people,,,1960-01-27T00:00:00Z,female
7613,http://www.wikidata.org/entity/Q11359002,Michiko Uwatoko,Japan,,,,1980-04-08T00:00:00Z,female
7614,http://www.wikidata.org/entity/Q3311624,Michèle Guigon,France,,,,1959-06-01T00:00:00Z,female
7615,http://www.wikidata.org/entity/Q3311624,Michèle Guigon,France,,,,1959-08-04T00:00:00Z,female
7616,http://www.wikidata.org/entity/Q6838335,Mick Miller,United Kingdom,,,,1950-02-25T00:00:00Z,male
7617,http://www.wikidata.org/entity/Q12327036,Mick Ogendahl,Denmark,,,,1973-04-07T00:00:00Z,male
7618,http://www.wikidata.org/entity/Q1449438,Mick Wingert,United States of America,,,,1974-07-04T00:00:00Z,male
7619,http://www.wikidata.org/entity/Q5624976,Micke Dubois,Sweden,,,,1959-02-25T00:00:00Z,male
7620,http://www.wikidata.org/entity/Q104081,Mickey Rooney,United States of America,Scottish American,Ava Gardner,9,1920-09-23T00:00:00Z,male
7621,http://www.wikidata.org/entity/Q104081,Mickey Rooney,United States of America,Scottish American,Martha Vickers,9,1920-09-23T00:00:00Z,male
7622,http://www.wikidata.org/entity/Q104081,Mickey Rooney,United States of America,Scottish American,Carolyn Mitchell,9,1920-09-23T00:00:00Z,male
7623,http://www.wikidata.org/entity/Q104081,Mickey Rooney,United States of America,Scottish American,B. J. Baker,9,1920-09-23T00:00:00Z,male
7624,http://www.wikidata.org/entity/Q104081,Mickey Rooney,United States of America,Scottish American,Elaine Devry,9,1920-09-23T00:00:00Z,male
7625,http://www.wikidata.org/entity/Q104081,Mickey Rooney,United States of America,Scottish American,Jan Rooney,9,1920-09-23T00:00:00Z,male
7626,http://www.wikidata.org/entity/Q104081,Mickey Rooney,United States of America,Scottish American,Marge Lane,9,1920-09-23T00:00:00Z,male
7627,http://www.wikidata.org/entity/Q104081,Mickey Rooney,United States of America,Scottish American,Carolyn Hockett,9,1920-09-23T00:00:00Z,male
7628,http://www.wikidata.org/entity/Q3311894,Mickey Shaughnessy,United States of America,,,,1920-08-05T00:00:00Z,male
7629,http://www.wikidata.org/entity/Q6838912,Micky Flanagan,United Kingdom,,,,1962-10-07T00:00:00Z,male
7630,http://www.wikidata.org/entity/Q6838940,Mico Palanca,Philippines,,,,1978-02-03T00:00:00Z,male
7631,http://www.wikidata.org/entity/Q11521977,Midori Sugioka,Japan,,,,1971-11-19T00:00:00Z,female
7632,http://www.wikidata.org/entity/Q1923861,Mieke Verstraete,Kingdom of the Netherlands,,,,1911-03-20T00:00:00Z,female
7633,http://www.wikidata.org/entity/Q61975991,Miel Bredouw,,,,,1989-07-11T00:00:00Z,female
7634,http://www.wikidata.org/entity/Q47324467,Miguel Barraza,Peru,,,,,male
7635,http://www.wikidata.org/entity/Q6014198,Miguel Céspedes,Dominican Republic,,,,1966-10-12T00:00:00Z,male
7636,http://www.wikidata.org/entity/Q16300650,Miguel Granados,Argentina,,,,1986-09-02T00:00:00Z,male
7637,http://www.wikidata.org/entity/Q10329787,Miguel Góis,Portugal,,,,1973-06-01T00:00:00Z,male
7638,http://www.wikidata.org/entity/Q6015861,Miguel Ángel Tirado,Spain,,,,1949-11-13T00:00:00Z,male
7639,http://www.wikidata.org/entity/Q6844965,Miguel Ángel Álvarez,United States of America,,,,1928-08-25T00:00:00Z,male
7640,http://www.wikidata.org/entity/Q6844965,Miguel Ángel Álvarez,United States of America,,,,1941-08-25T00:00:00Z,male
7641,http://www.wikidata.org/entity/Q13031658,Mihas Skobla,Belarus,,,,1966-11-23T00:00:00Z,male
7642,http://www.wikidata.org/entity/Q11355369,Mihira Sanpei,Japan,,,,1974-04-08T00:00:00Z,
7643,http://www.wikidata.org/entity/Q11589689,Miho Kanba,Japan,,,,1986-07-19T00:00:00Z,female
7644,http://www.wikidata.org/entity/Q11364261,Miho Nakayama,Japan,,,,2000-01-01T00:00:00Z,female
7645,http://www.wikidata.org/entity/Q11612152,Miho Wakizawa,Japan,,,,1979-10-09T00:00:00Z,female
7646,http://www.wikidata.org/entity/Q11625475,Mihoko Abukawa,Japan,,,,1974-09-11T00:00:00Z,female
7647,http://www.wikidata.org/entity/Q28702327,Mika Fatalov,Ukraine,Armenians,,,1983-03-31T00:00:00Z,male
7648,http://www.wikidata.org/entity/Q67270436,Mika Haka,New Zealand,Māori,,,1962-02-08T00:00:00Z,male
7649,http://www.wikidata.org/entity/Q67270436,Mika Haka,New Zealand,New Zealand European,,,1962-02-08T00:00:00Z,male
7650,http://www.wikidata.org/entity/Q67270436,Mika Haka,New Zealand,Māori,,,1962-02-08T00:00:00Z,genderfluid
7651,http://www.wikidata.org/entity/Q67270436,Mika Haka,New Zealand,New Zealand European,,,1962-02-08T00:00:00Z,genderfluid
7652,http://www.wikidata.org/entity/Q11531268,Mika Matsumoto,Japan,,,,1970-07-13T00:00:00Z,female
7653,http://www.wikidata.org/entity/Q6200688,Mikael Syrén,Sweden,,,,1965-04-29T00:00:00Z,male
7654,http://www.wikidata.org/entity/Q6845636,Mikael Wulff,Denmark,,,,1972-09-02T00:00:00Z,male
7655,http://www.wikidata.org/entity/Q17211451,Mikan,Japan,,,,1984-02-24T00:00:00Z,female
7656,http://www.wikidata.org/entity/Q11270380,Mikawa Sonomanma,Japan,,,,1978-05-31T00:00:00Z,male
7657,http://www.wikidata.org/entity/Q5576465,Mike Birbiglia,United States of America,,J. Hope Stein,,1978-06-20T00:00:00Z,male
7658,http://www.wikidata.org/entity/Q2574922,Mike Boddé,Kingdom of the Netherlands,,Ineke Van Klinken,,1968-01-14T00:00:00Z,male
7659,http://www.wikidata.org/entity/Q6846081,Mike Boon,New Zealand,,,,1970-01-01T00:00:00Z,male
7660,http://www.wikidata.org/entity/Q99522961,Mike Bubbins,,,,,1972-01-01T00:00:00Z,male
7661,http://www.wikidata.org/entity/Q6846616,Mike Doyle,United Kingdom,,,,,male
7662,http://www.wikidata.org/entity/Q6846623,Mike Drucker,,,,,1984-01-01T00:00:00Z,male
7663,http://www.wikidata.org/entity/Q6846684,Mike Elliott,United Kingdom,,,,1946-07-17T00:00:00Z,male
7664,http://www.wikidata.org/entity/Q311962,Mike Epps,United States of America,African Americans,,,1970-11-18T00:00:00Z,male
7665,http://www.wikidata.org/entity/Q6846718,Mike Estime,United States of America,,,,2000-01-01T00:00:00Z,male
7666,http://www.wikidata.org/entity/Q63433642,Mike Fass,United States of America,,,,1959-02-01T00:00:00Z,male
7667,http://www.wikidata.org/entity/Q5734107,Mike Florette,Sweden,,,,1960-08-02T00:00:00Z,male
7668,http://www.wikidata.org/entity/Q17305986,Mike Gunn,United Kingdom,,,,1964-05-10T00:00:00Z,male
7669,http://www.wikidata.org/entity/Q6847134,Mike Harding,United Kingdom,,,,1944-10-23T00:00:00Z,male
7670,http://www.wikidata.org/entity/Q6847171,Mike Hayley,,,,,,male
7671,http://www.wikidata.org/entity/Q1056114,Mike Henry,United States of America,,,,1965-11-07T00:00:00Z,male
7672,http://www.wikidata.org/entity/Q6847281,Mike Hollingsworth,,,,,1901-01-01T00:00:00Z,male
7673,http://www.wikidata.org/entity/Q88423,Mike Krüger,Germany,,,,1951-12-14T00:00:00Z,male
7674,http://www.wikidata.org/entity/Q185724,Mike Myers,Canada,,Kelly Tisdale,4,1963-05-25T00:00:00Z,male
7675,http://www.wikidata.org/entity/Q185724,Mike Myers,United States of America,,Kelly Tisdale,4,1963-05-25T00:00:00Z,male
7676,http://www.wikidata.org/entity/Q121906,Mike Müller,Switzerland,,,,1963-10-25T00:00:00Z,male
7677,http://www.wikidata.org/entity/Q15072764,Mike Osman,,,,,1959-08-07T00:00:00Z,male
7678,http://www.wikidata.org/entity/Q2410319,Mike Reid,United Kingdom,,,,1940-01-19T00:00:00Z,male
7679,http://www.wikidata.org/entity/Q6848688,Mike Sanders,United States of America,,,,1969-07-20T00:00:00Z,male
7680,http://www.wikidata.org/entity/Q1933545,Mike Supancic,Austria,,,,1967-09-30T00:00:00Z,male
7681,http://www.wikidata.org/entity/Q6849202,Mike Walling,United Kingdom,,,,1950-07-08T00:00:00Z,male
7682,http://www.wikidata.org/entity/Q6849216,Mike Warnke,United States of America,,,2,1946-11-19T00:00:00Z,male
7683,http://www.wikidata.org/entity/Q98807789,Mike Wiebe,,,,,,male
7684,http://www.wikidata.org/entity/Q6849291,Mike Wilmot,,,,,,male
7685,http://www.wikidata.org/entity/Q15072779,Mike Winters,United Kingdom,,,,1930-11-15T00:00:00Z,male
7686,http://www.wikidata.org/entity/Q6849337,Mike Wozniak,United Kingdom,,,,,male
7687,http://www.wikidata.org/entity/Q20828424,Mike Yard,United States of America,,Mia Amber Davis,,,male
7688,http://www.wikidata.org/entity/Q6849343,Mike Yarwood,United Kingdom,,,,1941-06-14T00:00:00Z,male
7689,http://www.wikidata.org/entity/Q28859853,Mikee Quintos,,,,,1997-12-18T00:00:00Z,female
7690,http://www.wikidata.org/entity/Q12263629,Mikel Pagadizabal,Spain,,,,1974-08-27T00:00:00Z,male
7691,http://www.wikidata.org/entity/Q6849465,Mikey Mileos,Australia,,,,1980-12-06T00:00:00Z,male
7692,http://www.wikidata.org/entity/Q21089174,Mikhail Bestuzhev-Ryumin,Russian Empire,,,,1800-01-01T00:00:00Z,male
7693,http://www.wikidata.org/entity/Q835,Mikhail Bulgakov,Soviet Union,Russians,Yelena Bulgakova,,1891-05-15T00:00:00Z,male
7694,http://www.wikidata.org/entity/Q835,Mikhail Bulgakov,Russian Empire,Russians,Yelena Bulgakova,,1891-05-15T00:00:00Z,male
7695,http://www.wikidata.org/entity/Q835,Mikhail Bulgakov,Soviet Union,Russians,L. E. Belozerskai͡a-Bulgakova,,1891-05-15T00:00:00Z,male
7696,http://www.wikidata.org/entity/Q835,Mikhail Bulgakov,Russian Empire,Russians,L. E. Belozerskai͡a-Bulgakova,,1891-05-15T00:00:00Z,male
7697,http://www.wikidata.org/entity/Q835,Mikhail Bulgakov,Soviet Union,Russians,Tatjana Lappa,,1891-05-15T00:00:00Z,male
7698,http://www.wikidata.org/entity/Q835,Mikhail Bulgakov,Russian Empire,Russians,Tatjana Lappa,,1891-05-15T00:00:00Z,male
7699,http://www.wikidata.org/entity/Q1074254,Mikhail Galustyan,Russia,,,,1979-10-25T00:00:00Z,male
7700,http://www.wikidata.org/entity/Q1074254,Mikhail Galustyan,Soviet Union,,,,1979-10-25T00:00:00Z,male
